ONE;O6;Avianca Brazil
ONG;;Sonnig SA
ONM;;Presidencia de La Republica de Guinea Ecuatorial
ONR;;Air One Nine
ONS;;One Airlines
ONT;;Air Ontario
OOM;Z4;Zoom Airlines
OOT;;Out Of The Blue Air Safaris
OPA;;Opal Air
OPC;;Krystel Air Charter
OPS;;Jet-Ops
OPT;;Flight Options
OPV;;Operadora de Veulos Ejectutivos
ORA;;Long Island Airlines
ORB;R2;Orenburg Airlines
ORD;;Orange Air Services
ORE;;Orange Aviation
ORF;;Oman Royal Flight
ORJ;;Orange Air Sierra Leone
ORK;;Orca Air
ORL;;On Air Limited
ORM;;Orel State Air Enterprise
ORN;;Orange Air
ORN;;Orient Airways
ORO;;C N Air
ORP;;Aerocorp
ORR;;Operadora Turistica Aurora
ORS;;Action Air
ORX;;Orbit Express Airlines
ORZ;;Zorex
ORZ;;Zorex
OSA;;Open Sky Aviation
OSH;;Osh Avia
OSL;SO;Sosoliso Airlines
OSN;;Aerosan
OSO;;Aviapartner Limited Company
OSS;;Servicios Aéreos Noticiosos
OST;;Airline Alania
OSW;;JetAfrica Swaziland
OSY;1L;Open Skies Consultative Commission
OTA;;Business Aviators
OTA;;Organizacion De Transportes Aéreos
OTG;;One Two Go Airlines
OTL;;South Airlines
OTM;;Onetime Airlines Zambia
OTN;;LASTP
OTP;;Operadora de Transportes Aéreos
OTR;;Orient Airlines
OU;;Court Line
OUF;;Beijing Eofa International Jet
OUL;;Air Atonabee
OVA;;Aero Nova
OVC;;Aerovic
OVE;;Aeromover
OVI;;Aerovías Ejecutivas
OVV;;Orient Air
OWE;;Owenair
OWL;;Miami Valley Aviation
OWN;;Aero Owen
OXE;;Oxaero
OXO;;Million Air
OYE;;Koda International
OZJ;O7;Ozjet Airlines
OZR;OZ;Ozark Air Lines
OZU;;Hozu-Avia
OZW;;Skywest Airlines
PAA;PA;Pan American Airways
PAA;PA;Pan American World Airways
PAB;;Pacific Air Boats
PAC;PO;Polar Air Cargo
PAD;;Professional Express Courier Service
PAE;;Paisajes Españoles
PAG;;Perimeter Aviation
PAH;;Panorama Air Tour
PAI;;Paradise Airways
PAJ;;Aliparma
PAK;;Pacific Alaska Airlines
PAL;PR;Philippine Airlines
PAM;;Phoenix Air
PAO;PH;Polynesian Airlines
PAP;;Langtry Flying Group
PAQ;;Pacific Air Express
PAR;;Pacific Rim Airways
PAS;;Pelita Air Service
PAT;;Priority Air Transport
PAV;;VIP Avia
PAW;;Pointair Burkina
PAX;;Pan Air
PAZ;;Point Afrique Niger
PBA;9Q;PB Air
PBB;;Polizeihubschrauberstaffel Brandenburg
PBN;DJ;Pacific Blue
PBR;;Fast Air
PBT;;Air Parabet
PBU;8Y;Air Burundi
PBW;;Polizeihubschrauberstaffel Baden-Württemberg
PBY;;Pearl Air Services
PCA;;Penya De L'Aire
PCC;;Perforadora Central
PCE;Y5;Pace Airlines
PCG;;Aeropostal Cargo de Mexico
PCH;;Pilatus Flugzeugwerke
PCJ;;Pacific Jet
PCK;;Air Pack Express
PCL;;Pinnacle Air Group
PCM;;Westair Industries
PCN;;Princeton Aviation Corporation
PCO;8P;Pacific Coastal Airlines
PCP;;Aerolínea Principal Chile
PCR;;PAC Air
PCS;;Air Palace
PCV;;Pacific Aviation (Australia)
PCW;;Trans-Pacific Orient Airways
PCX;;Pacific Aviation (United States)
PDA;;Podilia-Avia
PDC;BK;Potomac Air
PDD;;Phillips Alaska
PDF;;Pelican Air Services
PDG;;PLM Dollar Group
PDI;;Paradise Island Airways
PDQ;;PDQ Air Charter
PDR;;COMAV
PDT;PI;Piedmont Airlines (1948-1989)
PDT;;Piedmont Airlines
PDV;;Elicar
PDY;;Pen-Avia
PEA;;Pan Europeenne Air Service
PEB;;Benders Air
PEC;Q8;Pacific East Asia Cargo Airlines
PEI;;Panamedia
PEL;OT;Aeropelican Air Services
PEM;;Pem-Air
PEN;KS;Peninsula Airways
PEO;;Petro Air
PER;;Pioneers Limited
PET;;Aerotransporte Petrolero
PEV;PE;People's Viennaline
PEX;;Pelican Express
PFA;;Pacific Flight Services
PFI;;Aerolíneas Chihuahua
PFN;;Pan African Air Services
PFR;;Pacificair Airlines
PFS;;Prairie Flying Service
PFT;;Air Cargo Express International
PFY;;Pel-Air Aviation
PFZ;P0;Proflight Zambia
PGA;NI;Portugalia
PGF;;Paragon Global Flight Support
PGH;;Pulkovo Aircraft Services
PGI;;Panagra Airways
PGL;;Premiair Aviation Services
PGP;P9;Perm Airlines
PGS;;Tauranga Aer Club
PGT;PC;Pegasus Airlines
PGX;;Paragon Air Express
PHA;;Phoenix Air Group
PHB;;Phoebus Apollo Aviation
PHC;;Petroleum Helicopters de Colombia
PHD;;Duncan Aviation
PHE;;Pawan Hans
PHG;;Phoenix Aviation
PHH;;Polizeihubschrauberstaffel Hessen
PHI;;Philips Aviation Services
PHL;;Phillips Michigan City Flying Service
PHM;;Petroleum Helicopters
PHN;;Phoenix Air Lines
PHO;;L&L Flygbildteknik
PHR;;Al Farana Airline
PHS;;Polizeihubschrauberstaffel Sachsen
PHT;;Pan Havacilik Ve Ticaret
PHU;;Pannon Air Service
PHV;;Phenix Aviation
PHW;;Ave.com
PHY;;Phoenix Avia
PIA;PK;Pakistan International Airlines
PIC;BL;Pacific Airlines
PIE;;Air South West
PIF;;Aeroservicios California Pacifico
PIK;;Polizeihubschrauberstaffel Sachsen-Anhalt
PIL;;Canada Jet Charters
PIM;;Pinframat
PIN;;Pacific International Airlines
PIO;;Pioneer Airlines
PIR;NR;Pamir Airways
PIV;;Sokol
PIX;;Metropix UK
PJA;;Private Jet Management
PJE;;Private Jet Expeditions
PJP;;Princely Jets
PJS;PP;Jet Aviation
PKA;;AST Pakistan Airways
PKP;;Mountain Air Express
PKR;;Pakker Avio
PKW;;Pak West Airlines
PKZ;;Prime Aviation
PLA;;Polynesian Air-Ways
PLB;DJ;Polynesian Blue
PLC;;Police Aviation Services
PLF;;Polish Air Force
PLG;;MBK-S
PLI;PL;Aeroperú
PLK;FV;Pulkovo Aviation Enterprise
PLL;;Air Pal
PLM;;Air Pullmantur
PLN;;Planar
PLR;J3;Northwestern Air
PLS;;Aeroflot-Plus
PLT;;South Carolina Aeronautics Commission
PLU;;Pilatus PC-12 Center De Mexico
PLX;;Pool Aviation
PLY;;Puma Linhas Aéreas
PLZ;;Planet Airways
PMA;;Pan Malaysian Air Transport
PMC;;Primas Courier
PME;;Premiair Fliyng Club
PMI;;Primero Transportes Aereos
PMM;;Primair
PMO;;Polar Airlines de Mexico
PMR;;Servicios Aéreos Premier
PMS;;Planemaster Services
PMT;U4;PMTair
PMU;;Premium Aviation
PMV;;Polizeihubschrauberstaffel Mecklenburg-Vorpommern
PMW;I7;Paramount Airways
PMX;;Petroleos Mexicanos
PMY;;Phetchabun Airline
PNA;;Palau National Airlines
PNA;;Universal Airlines
PNC;;Prince Aviation
PNC;;Pan-Air
PND;;Pond Air Express
PNE;;Peninter Aérea
PNF;;Panafrican Airways
PNG;;Puerto Rico National Guard
PNH;;Panh
PNK;;Air Pink
PNL;;Aero Personal
PNM;;Panorama
PNP;;Pineapple Air
PNR;PV;PAN Air
PNS;;Survey Udara (Penas)
PNT;;Balmoral Central Contracts
PNU;;Aero Servicios Platinum
PNW;PF;Palestinian Airlines
PNX;;Imperial Airways
PNY;;Polish Navy
POA;;Portuguese Army
POB;;Servicios Aéreos Poblanos
POC;;Pocono Air Lines
POE;PD;Porter Airlines
POF;;Police Aux Frontiers
POI;;BGB Air
POL;;Rikspolisstyrelsen
PON;;Portuguese Navy
POR;;Porteadora De Cosola
POT;;Polet Airlines
POV;;Meridian
POW;;Hagondale Limited
POY;;Apoyo Aéreo
PPA;;Propheter Aviation
PPC;;Palau Asia Pacific Airlines
PPG;;Phoenix Air Transport
PPH;;Polizeihubschrauberstaffel Niedersachsen
PPK;;Ramp 66
PPM;;Pacific Pearl Airways
PPQ;;Personas Y Pasquetes Por Air
PPS;;Butte Aviation
PPW;RL;Royal Phnom Penh Airways
PQA;;Pacific Coast Airlines
PRA;;Pars Aviation Service
PRC;;Pacific Air Charter
PRD;;Presidential Aviation
PRE;;Precision Airlines
PRF;PW;Precision Air
PRG;;Empresa Aero-Servicios Parrague
PRH;;Pro Air
PRI;;Aerotransportes Privados
PRL;;Pearl Air
PRM;;Prime Airlines
PRN;;Pirinair Express
PRO;;Propair
PRP;;PRT Aviation
PRR;;Paramount Airlines
PRT;;Atlantic Coast Jet
PRT;;Prime Service Italia
PRV;;Provincial Express
PRX;;VIP Avia
PRY;;Priority Air Charter
PRZ;AD;Air Paradise International
PSA;;Pacific Island Aviation
PSC;;Pascan Aviation
PSD;TO;President Airlines
PSE;;Aeroservicio Sipse
PSF;;Plymouth School of Flying
PSG;;Aviones Para Servirle
PSH;;Red Aviation
PSI;;Pont International Airline Services
PSL;;Aeroservicios Corporativos De San Luis
PSN;;Potosina Del Aire
PSO;;Aerotaxis Pegaso
PSP;;Publiservicios Aéreos
PSR;;Polestar Aviation
PSS;;TSSKB-Progress
PST;;Parsa
PSV;;Servicios Aéreos Profesionales
PSW;;Pskovavia
PSZ;;Pro Air Service
PTA;;Ptarmigan Airways
PTB;P3;Passaredo Transportes Aéreos
PTC;;Patria Cargas Aéreas
PTD;;Aero Servicio Pity
PTE;;Aero Copter
PTH;;Proteus Helicopteres
PTI;;Privatair
PTK;;Petropavlovsk-Kamchatsk Air Enterprise
PTL;;Providence Airline
PTM;;Southeastern Airways
PTN;P8;Pantanal Linhas Aéreas
PTO;;North West Geomatics
PTP;GP;Palau Trans Pacific Airlines
PTQ;;Port Townsend Airways
PTR;;Nova Scotia Department of Lands and Forests
PTS;;Points of Call Airlines
PTT;;Promotora Industria Totolapa
PTV;;Puntavia Air Services
PTY;;Petty Transport
PUA;PU;PLUNA
PUE;;Aeropuelche
PUR;;Spurwing Airlines
PUT;;Aeroput
PUV;;Publivoo
PVA;;Aerotransportes Privados
PVG;P6;Privilege Style Líneas Aéreas
PVI;;Panavia
PVK;;Association of Private Pilots of Kazakhstan
PVL;;Professione VOlare
PVN;P9;Peruvian Airlines
PVO;;Bearing Supplies Limited
PVU;;Peau Vavau
PVV;PC;Continental Airways
PWA;;Priester Aviation
PWC;;Pratt and Whitney Canada
PWD;7N;PAWA Dominicana
PWF;8W;Private Wings Flugcharter
PWL;;Powell Air
PXA;;Pecotox Air
PXP;;Pacific Air Transport
PXR;;Pixair Survey
PXT;;Pacific Coast Jet
PXX;;Aroostook Aviation
PYC;;Aeropycsa
PYN;;Haverfordwest Air Charter Services
PYR;;Pyramid Air Lines
PYZ;;Players Air
PZA;;Aéreo Taxi Paraza
PZR;1I;Sky Trek International Airlines
PZY;;Zapolyarye Airline Company
QAC;;Qatar Air Cargo
QAF;;Qatar Amiri Flight
QAH;;Quick Airways Holland
QAI;;Conquest Air
QAJ;;Quick Air Jet Charter
QAQ;;Qurinea Air Service
QAS;;Quisqueya Airlines
QAT;;Aero Taxi
QCC;;Qwest Commuter Corporation
QCL;QD;Air Class Líneas Aéreas
QEA;;Aviation Consultancy Office
QFA;QF;Qantas
QGA;;Windrose Air
QID;;USAF 100th Air Refueling Wing
QKC;;Aero Taxi Aviation
QLA;;Aviation Quebec Labrador
QNA;;Queen Air
QNK;N2;Kabo Air
QNT;;Qanot Sharq
QNZ;;Jetconnect
QQE;;Qatar Executive
QRT;;4D Air
QSC;QS;African Safari Airways
QSR;;SR Jet
QTR;QR;Qatar Airways
QTX;;Quantex Environmental
QUE;;Quebec Government Air Service
QUI;;Aero Quimmco
QVR;;Kvadro Aero
QWA;;Qwestair
QWL;;Qwila Air
QXE;QX;Horizon Air
RAA;;Rynes Aviation
RAC;;Icar Air
RAD;;Alada
RAE;YS;Régional Compagnie Aérienne Européenne
RAF;;Farnas Aviation Services
RAG;;Regio Air
RAG;;Xstrata Nickel (Raglan Mine)
RAH;;Regent Air
RAI;;Aerotur Air
RAJ;;Raji Airlines
RAK;;Riga Airclub
RAL;;Roswell Airlines
RAM;AT;Royal Air Maroc
RAN;;Renan
RAP;;Air Center Helicopters
RAQ;;Rath Aviation
RAR;GZ;Air Rarotonga
RAS;;Jim Ratliff Air Service
RAT;;Chief Rat Flight Services
RAU;;Uganda Royal Airways
RAV;;Reed Aviation
RAX;;Royal Air Freight
RAZ;;Rijnmond Air Services
RBA;BI;Royal Brunei Airlines
RBB;;Rabbit-Air
RBC;;Republicair
RBD;;Trans World Express
RBE;;Aur Rum Benin
RBH;;Regal Bahamas International Airways
RBJ;;Aeroserivios Del Bajio
RBN;;Red Baron Aviation
RBR;;Siam Airnet
RBT;;Robinton Aero
RBU;4Y;Airbus France
RBV;;Air Roberval
RBW;;Shandong Airlines Rainbow Jet
RBX;;Arubaexel
RBY;V2;Vision Airlines
RCA;;Richland Aviation
RCB;;Real Aero Club De Baleares
RCC;;Air Charters Eelde
RCD;;Real Aeroclub De Ternerife
RCE;;Aerocer
RCF;;Aeroflot-Cargo
RCG;;Royal Air Cargo
RCH;MC;Air Mobility Command
RCI;;Air Cassai
RCJ;;Raytheon Corporate Jets
RCK;F6;Faroejet
RCO;;Aero Renta De Coahuila
RCP;;Aerocorp
RCQ;;Aerolíneas Regionales
RCT;RK;Skyview Airways
RCT;7S;Ryan Air Service
RCU;;Atlantic S.L.
RCX;;Air Service Center
RCY;;Package Express
RDD;;Adygeya Airlines
RDE;;II Lione Alato Arl
RDK;;Irish Air Transport
RDK;;Memorial Hermann Hospital System
RDL;;Roadair Lines
RDM;;Air Ada
RDP;;Eurojet Romania
RDR;;Goodridge (UK) Limited
RDS;;Rhoades Aviation
RDV;;Red Sea Aviation
RDW;;Valair AG (Helicoptere)
RDZ;;Rodze Air
REA;RE;Aer Arann
REB;;Rebus
REC;;Trans Reco
RED;;International Committee of the Red Cross
REF;;Reef Air
REG;;Regional Air Services
Regent Airways;RGE;REGENT
REI;;Ray Aviation
REJ;;SA Airlink Regional
REK;V4;Reem Air
REL;;Reliance Aviation
REN;;Aero-Rent
REO;;Rio Airways
RER;;Servicio Aéreo Regional Regair
RES;;Australian Maritime Safety Authority
REU;UU;Air Austral
REW;;Regional Air Express
REX;;Ram Air Freight
REY;;Aero-Rey
REZ;;Cal-West Aviation
RFA;;Raleigh Flying Service
RFC;;Aero Africa
RFD;;Aerotransportes Rafilher
RFF;;Russian Federation Air Force
RFI;;National Air Traffic Services
RFL;;Interfly
RFR;RR;Royal Air Force
RFS;;Rossair
RFT;;Scoala Superioara De Aviatie Civila
RFX;;J P Hunt Air Carriers
RGA;;Royal Ghanaian Airlines
RGC;;Servicios Aéreos Regiomontanos
RGL;FN;Regional Air Lines
RGM;;Rangemile Limited
RGN;;Cygnus Air
RGO;;Argo
RGP;;River State Government of Nigeria
RGR;;Avior Regional
RGR;;Region Air
RGS;;Renown Aviation
RGT;;Airbourne School of Flying
RGV;;RG Aviation
RGY;;Regency Airlines
RHC;8L;Redhill Aviation
RHD;;Bond Air Services
RHL;;Air Archipels
RIA;;Rich International Airways
RIC;;Richardson's Airway
RID;;Ridder Avia
RIF;;Aviation Ministry of the Interior of the Russian Federation
RIL;;Regional Air
RIM;;Rimrock Airlines
RIO;RL;Rio Linhas Aéreas
RIS;;Aeris Gestión
RIT;6K;Asian Spirit
RIU;;Riau Airlines
RIX;;Rectrix Aviation
RJA;RJ;Royal Jordanian
RJM;;Millen Corporation
RJS;;Aeroservicios Jet
RJT;;RA Jet Aeroservicios
RJZ;;Royal Jordanian Air Force
RK;;RKH
RKA;;Air Afrique
RKC;;DAS Airlines
RKM;;RAK Airways
RKT;;Rotormotion
RKW;;Rockwell Collins Avionics
RLA;A5;Airlinair
RLE;C7;Rico Linhas Aéreas
RLH;;Ruili Airlines
RLK;;Air Nelson
RLL;;Air Leone
RLM;;Royal American Airways
RLN;QL;Aero Lanka
RLN;QL;Lankan Cargo
RLR;;Business Airfreight
RLS;;S-Air
RLT;;Reliant Airlines
RLU;;Rusline
RLV;;Real Aviation
RLZ;;Air Alize
RMA;;Rocky Mountain Airways
RMD;;Air Amder
RME;R3;Armenian Airlines
RMF;;Royal Malaysian Air Force
RMG;;Rumugu Air & Space Nigeria
RMI;;Point Airlines
RML;MV;Armenian International Airways
RMO;;Arm-Aero
RMP;;Servicios De Rampa Y Mostrador
RMS;;Tas Aviation
RMT;;Ram Aircraft Corporation
RMU;;C.S.P., Societe
RMV;;Romavia
RMX;;Air Max
RNA;RA;Nepal Airlines
RNB;;Rosneft-Baltika
RND;;Rutland Aviation
RNE;2O;Air Salone
RNG;;Orange Aircraft Leasing
RNM;;Aeronem Air Cargo
RNR;;Air Cargo Masters
RNS;;Ronso
RNV;U8;Armavia
RNX;1T;1Time Airline
ROA;QQ;Reno Air
ROC;;Rocky Mountain Airlines
ROD;;Aerodan
ROE;;Aeroeste
ROF;;Romanian Air Force
ROG;;FundaciÃ³ Rego
ROH;;Aberdair Aviation Ghana
ROH;;Aero Gen
ROI;;Avior Airlines
ROJ;;Royal Jet
ROK;N7;National Airlines
ROL;;Aeroel Airways
ROM;BQ;Aeromar Lineas Aereas Dominicanas
RON;ON;Our Airline
ROO;;Aero Roa
ROO;;Aeroitalia
ROP;;Royal Oman Police
ROR;;Roraima Airways
ROS;;Rossair Europe
ROT;RO;Tarom
ROU;RV;Air Canada Rouge
ROU;;Transportes Aéreos I. R. Crusoe
ROV;;Rover Airways International
ROW;;Nor Aviation
ROX;;Roblex Aviation
ROY;;Conifair Aviation
RPA;RW;Republic Airlines
RPB;P5;AeroRepública
RPC;;Aerolíneas Del Pacífico
RPH;RH;Republic Express Airlines
RPK;R0;Royal Airlines
RPS;;Global Air Charter
RPX;;BAC Express Airlines
RRA;;Royal Rwanda Airlines
RRB;;Aero Club de Castellon
RRC;;Aero Roca
RRE;;Aerotransportes Internacionales De Torreon
RRF;;Royal Air Force
RRL;;Rolls-Royce Limited
RRM;;Acvila Air-Romanian Carrier
RRO;;Aerocredo
RRR;;Royal Air Force
RRS;;Boscombe Down DERA (Formation)
RRT;;Transportes Aéreos Sierra
RRU;;Cirrus
RRV;;Mombasa Air Safari
RRY;;Tbilisi Aviation University
RRZ;;Rollright Aviation
RSA;;Elisra Airlines
RSB;;Rubystar
RSC;;Aerolíneas Ejecutivas Tarascas
RSE;;SNAS Aviation
RSF;;Royal Saudi Air Force
RSH;S2;Air Sahara
RSI;;Air Sunshine
RSK;;DSWA
RSL;;Panama Aircraft Rental and Sales
RSL;SL;Rio Sul Serviços Aéreos Regionais
RSM;;Air Somalia
RSN;;Royal Swazi National Airways
RSO;E4;Aero Asia International
RSP;;JetSuite
RSQ;;International SOS WIndhoek
RSR;BF;Aero-Service
RSS;;Rossair
RST;;Resort Air
RSU;5L;AeroSur
RSV;;Red Sky Ventures
RTE;;Aeronorte
RTH;;Artis
RTM;;Trans Am Compania
RTN;;Raytheon Aircraft Company
RTO;;Arhabaev Tourism Airlines
RTO;;Rectimo Air Transports
RTQ;;Air Turquoise
RTR;;Rotatur
RTS;;Relief Transport Services
RTU;;Aerotucan
RTV;;Nortavia
RUA;;Rwanda Airlines
RUC;;Rutas Aéreas
RUD;;Air Anastasia
RUH;;Rusich-T
RUM;;Air Rum
RUN;;ACT Havayollari
RUR;;Rusaero
RUS;C9;Cirrus Airlines
RUT;;Reut Airways
RUZ;;Rusuertol
RVC;;Richards Aviation
RVE;;Airventure
RVF;;Raven Alaska
RVI;;Aero Servicios
RVL;;Airvallee
RVM;;River Ministries Air Charter
RVN;;Raven Air
RVP;;Air VIP
RVQ;;Aero Jet International
RVR;;Raven Air
RVT;;Aircompany Veteran
RVV;;Reeve Aleutian Airways
RWA;;Rwanda Airways
RWB;;Alliance Express Rwanda
RWC;;Arrow Ecuador Arrowec
RWD;WB;Rwandair Express
RWE;;Royal West Airlines
RWG;;C&M Airways
RWL;;RWL Luftfahrtgesellschaft
RWS;;Air Whitsunday
RWY;;Aerogroup 98 Limited
RXA;ZL;Regional Express
RXP;;Royal Aviation Express
RXT;;Aeroxtra
RYA;;Ryan Air Services
RYB;;Royal Bahrain Airlines
RYL;V5;Royal Aruban Airlines
RYN;RD;Ryan International Airlines
RYR;FR;Ryanair
RYS;;Royal Sky
RYT;;Raya Jet
RYZ;;Ryazan State Air Enterprise
RZA;;Jet Fighter Flights
RZL;;Aero Zambia
RZN;;Aero Zano
RZO;S4;SATA International
RZR;;Zephyr Express
RZU;;Zhersu Avia
RZV;;Z-Avia
RZZ;;Anoka Air Charter
SAA;SA;South African Airways
SAB;;Sky Way Air
SAC;;SASCO Airlines
SAF;;Singapore Air Force
SAG;;SOS Flygambulans
SAH;W7;Sayakhat Airlines
SAI;NL;Shaheen Air International
SAM;MM;SAM Colombia
SAN;;Servicios Aéreos Nacionales (SAN)
SAO;;Sahel Aviation Service
SAP;;Avia Jaynar
SAQ;;Safe Air Company
SAQ;;Springbank Aviation
SAS;SK;Scandinavian Airlines
SAT;SP;SATA Air Acores
SAU;;United Aviation Services
SAV;;Samal Air
SAW;;Sham Wing Airlines
SAX;;Sabah Air
SAY;;ScotAirways
SAZ;;Swiss Air-Ambulance
SBA;;SOL Linhas Aéreas
SBA;;STA-MALI
SBB;;Steinman Aviation
SBC;;Emoyeni Air Charter
SBD;;SIBIA Aircompany Ltd
SBF;;Seven Bar Flying Service
SBG;;Sabre Incorporated
SBH;;Aerosaab
SBI;S7;S7 Airlines
SBJ;;Trans Sahara Air
SBK;RB;Air Srpska
SBL;;Sobel Airlines of Ghana
SBM;;SkyBahamas
SBO;;Stabo Air
SBQ;;SmithKline Beecham Clinical Labs
SBR;;Saber Aviation
SBS;BB;Seaborne Airlines
SBT;;Taftan Airlines
SBU;PV;St Barth Commuter
SBW;;Snowbird Airlines
SBX;;North Star Air Cargo
SBZ;;Scibe Airlift
SCA;;South Central Air
SCB;;Saigon Capital Aircraft Management
SCC;;Seacoast Airlines
SCD;;Associated Aviation
SCE;;Scenic Airlines
SCF;;Socofer
SCH;AW;CHC Airways
SCH;;Seychelles Airlines
SCI;;Servicios Aéreos San Cristóbal
SCJ;;Business Jet Sweden
SCJ;;Siamjet Aviation
SCK;;Sky Cam
SCL;W3;Switfair Cargo
SCM;;American Jet International
SCN;;South American Airlines
SCO;;Helikopterservice Euro Air
SCO;TZ;Scoot
SCP;;Scorpio Aviation
SCQ;;Scandinavian Aviation Academy
SCR;;Si-Chang Flying Service
SCS;;South African Non Scheduled Airways
SCT;;SAAB-Aircraft
SCU;;Air Scorpio
SCV;;Servicios Aéreos Del Centro
SCW;TF;Malmö Aviation
SCX;SY;Sun Country Airlines
SDA;;St. Andrews Airways
SDB;;Sukhoi Design Bureau Company
SDC;;Sunrise Airlines
SDD;;Skymaster Air Taxi
SDE;;Q Jets Aviation Ltd.
SDF;;Sundorph Aeronautical Corporation
SDH;;Servicio De Helicopteros
SDJ;;Club 328
SDK;;SADELCA - Sociedad Aérea Del Caquetá
SDL;;Skydrift
SDM;FV;Rossiya
SDN;;Spirit of Africa Airlines
SDO;EX;Air Santo Domingo
SDP;;Aero Sudpacifico
SDR;CF;City Airline
SDS;;United Kingdom Civil Aviation Authority
SDU;;Sud Airlines
SDV;;Servicios Aéreos Del Vaupes
SDX;;Servicio Tecnico Aero De Mexico
SDY;2S;Island Express
SDZ;;Sudan Pezetel for Aviation
SEA;;Southeast Air
SEB;;Servicios Aéreos Luce
SEC;;3D Aviation
SED;;Sedona Air Center
SEE;;Shaheen Air Cargo
SEF;;Aero Servicios Ejecutivas Del Pacifico
SEG;;Eagle International
SEH;;Sky Express
SEI;;Transportes Aéreos Sierra Madre
SEJ;SG;Spicejet
SEK;;Skyjet
SEL;;Sentel Corporation
SEM;;Cape Central Airways
SEN;;Servicios de Aviacion Sierra
SEN;UG;SevenAir
SEO;;Selcon Airlines
SEQ;I6;Sky Eyes
SER;JR;Aero California
SES;;Servicio Aéreo Saltillo
SET;EH;SAETA
SEU;SE;XL Airways France
SEV;;Serair Transworld Press
SEY;HM;Air Seychelles
SFA;;SEFA
SFB;;Air Sofia
SFC;;Shuswap Flight Centre
SFE;;Sefofane Air Charters
SFF;;Safewings Aviation Company
SFG;;Sun Freight Logistics
SFJ;7G;Star Flyer
SFL;;Southflight Aviation
SFM;;A-Safar Air Services
SFN;;Safiran Airlines
SFP;;Safe Air
SFR;FA;Safair
SFS;;Southern Frontier Air Transport
SFT;;Skyfreight
SFU;;Solent Flight
SFX;;S.K. Logistics
SFY;;Gulf Flite Center
SGA;;Air Saigon
SGB;;Sky King, Inc.
SGC;;SGC Aviation
SGC;;Southern Right Air Charter
SGD;;Sky Gate International Aviation
SGF;;STAC Swiss Government Flights
SGH;;Servisair
SGI;;Servicios Aéreos Agrícolas
SGK;;Skyward Aviation
SGM;;Sky Aircraft Service
SGN;;Siam GA
SGP;;Sagolair Transportes Ejecutivos
SGR;W9;Eastwind Airlines
SGR;GW;SkyGreece Airlines
SGS;;Saskatchewan Government Executive Air Service
SGT;;Skygate
SGU;;Samgau
SGV;;Aerosegovia
SGX;;Saga Airlines
SGY;N5;Skagway Air Service
SHA;;Shree Airlines
SHB;;Shabair
SHC;;Sky Harbor Air Service
SHD;;Sahara Airlines
SHE;;Shell Aircraft
SHF;;Royal Air Force
SHG;;Shoprite Group
SHH;;Airshare Holdings
SHI;;Seoul Air International
SHJ;;Sharjah Ruler's Flight
SHK;;Shorouk Air
SHL;;Samson Aviation
SHM;;Sheltam Aviation
SHN;;Shaheen Airport Services
SHO;;Sheremetyevo-Cargo
SHP;;Service Aerien Francais
SHQ;;Shanghai Airlines Cargo
SHR;;Shooter Air Courier
SHS;;Shura Air Transport Services
SHT;;British Airways Shuttle
SHU;HZ;Sakhalinskie Aviatrassy (SAT)
SHV;;Shavano Air
SHW;;Shawnee Airline
SHX;;Slim Aviation Services
SHY;ZY;Sky Airlines
SIA;SQ;Singapore Airlines
SIB;5M;Sibaviatrans
SIE;;Sierra Express
SIH;SI;Skynet Airlines
SII;;Aero Servicios Ejecutivos Internacionales
SIJ;;Seco International
SIL;;Servicios Aeronáuticos Integrales
SIM;;Star Air
SIO;;Sirio
SIP;;Air Spirit
SIQ;;National Center for Atmospheric Research
SIR;;Salair
SIS;;Saber Airlines
SIT;XS;SITA
SIV;;Slovenian Armed Forces
SIW;;Sirio Executive
SIX;;Sixt Rent A Car
SIY;;Aerosiyusa
SIZ;;Aero Silza
SJA;;Servicios Aéreos Especiales De Jalisco
SJC;;Servicios Ejecutivos Continental
SJE;;Sunair 2001
SJJ;;Spirit Aviation
SJL;;Servicios Especiales Del Pacifico Jalisco
SJM;;Sino Jet Management
SJN;;Air San Juan
SJO;IJ;Spring Airlines Japan
SJT;;Swiss Jet
SJY;;Sriwijaya Air
SKA;;Rio Air Express
SKB;SX;Skybus Airlines
SKC;;Skymaster Airlines
SKD;;Sky Harbor Air Service
SKE;;Sky Tours
SKF;;Skycraft
SKG;;Skycraft Air Transport
SKH;;British Sky Broadcasting
SKI;RU;SkyKing Turks and Caicos Airways
SKK;;Skylink Aviation
SKL;;Skycharter (Malton)
SKM;;Fayetteville Flying Service and Scheduled Skyways System
SKN;;Skyline Aviation Services
SKO;;Scottish Airways Flyers
SKP;;Aero-North Aviation Services
SKQ;;Labcorp
SKR;;Skyscapes Air Charters
SKS;;Sky Service
SKS;;Sky Link Aviation
SKT;XT;SkyStar Airways
SKU;H2;Sky Airline
SKV;RS;Sky Regional Airlines
SKW;OO;SkyWest Airlines
SKX;JZ;Avia Express
SKX;JZ;Skyways Express
SKY;BC;Skymark Airlines
SKZ;;Skyway Enterprises
SLA;LJ;Sierra National Airlines
SLB;;Slok Air
SLD;;Silver Air
SLE;;Streamline
SLF;;Starfly
SLG;;Saskatchewan Government
SLH;;Silverhawk Aviation
SLI;5D;Aerolitoral
